"","Date","Team","Popularity","MonthNum","pred","Season","Lg","W","L","W.L.","Finish","SRS","Pace","Rel_Pace","ORtg","Rel_ORtg","DRtg","Rel_DRtg","Playoffs","Coaches","Top WS","IndPlayoffs","PO_diff","NP_diff","Bandwagon","ï..Market","Size","pred_by_pop","diff","Succ_Cat","DarkHorseDiff","FavoriteDiff","ContenderDiff","BWScore"
"3330",2008-06-01,"NewOrleansPelicans",0,6,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3331",2008-07-01,"NewOrleansPelicans",0,7,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3332",2008-08-01,"NewOrleansPelicans",0,8,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3333",2008-09-01,"NewOrleansPelicans",0,9,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3334",2008-10-01,"NewOrleansPelicans",0,10,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3335",2008-11-01,"NewOrleansPelicans",1,11,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3336",2008-12-01,"NewOrleansPelicans",1,12,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3337",2009-01-01,"NewOrleansPelicans",1,1,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3338",2009-02-01,"NewOrleansPelicans",0,2,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3339",2009-03-01,"NewOrleansPelicans",0,3,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3340",2009-04-01,"NewOrleansPelicans",1,4,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3341",2009-05-01,"NewOrleansPelicans",0,5,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3342",2009-06-01,"NewOrleansPelicans",0,6,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3343",2009-07-01,"NewOrleansPelicans",0,7,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3344",2009-08-01,"NewOrleansPelicans",0,8,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3345",2009-09-01,"NewOrleansPelicans",0,9,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3346",2009-10-01,"NewOrleansPelicans",0,10,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3347",2009-11-01,"NewOrleansPelicans",1,11,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3348",2009-12-01,"NewOrleansPelicans",0,12,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3349",2010-01-01,"NewOrleansPelicans",0,1,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3350",2010-02-01,"NewOrleansPelicans",0,2,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3351",2010-03-01,"NewOrleansPelicans",0,3,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3352",2010-04-01,"NewOrleansPelicans",0,4,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3353",2010-05-01,"NewOrleansPelicans",0,5,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3354",2010-06-01,"NewOrleansPelicans",0,6,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3355",2010-07-01,"NewOrleansPelicans",0,7,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3356",2010-08-01,"NewOrleansPelicans",0,8,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3357",2010-09-01,"NewOrleansPelicans",0,9,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3358",2010-10-01,"NewOrleansPelicans",0,10,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3359",2010-11-01,"NewOrleansPelicans",1,11,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3360",2010-12-01,"NewOrleansPelicans",1,12,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3361",2011-01-01,"NewOrleansPelicans",1,1,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3362",2011-02-01,"NewOrleansPelicans",1,2,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3363",2011-03-01,"NewOrleansPelicans",0,3,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3364",2011-04-01,"NewOrleansPelicans",1,4,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3365",2011-05-01,"NewOrleansPelicans",0,5,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3366",2011-06-01,"NewOrleansPelicans",0,6,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3367",2011-07-01,"NewOrleansPelicans",0,7,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3368",2011-08-01,"NewOrleansPelicans",0,8,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3369",2011-09-01,"NewOrleansPelicans",0,9,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3370",2011-10-01,"NewOrleansPelicans",0,10,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3371",2011-11-01,"NewOrleansPelicans",0,11,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3372",2011-12-01,"NewOrleansPelicans",1,12,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3373",2012-01-01,"NewOrleansPelicans",1,1,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3374",2012-02-01,"NewOrleansPelicans",0,2,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3375",2012-03-01,"NewOrleansPelicans",0,3,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3376",2012-04-01,"NewOrleansPelicans",0,4,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3377",2012-05-01,"NewOrleansPelicans",0,5,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3378",2012-06-01,"NewOrleansPelicans",1,6,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3379",2012-07-01,"NewOrleansPelicans",1,7,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3380",2012-08-01,"NewOrleansPelicans",0,8,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3381",2012-09-01,"NewOrleansPelicans",0,9,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3382",2012-10-01,"NewOrleansPelicans",1,10,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3383",2012-11-01,"NewOrleansPelicans",1,11,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3384",2012-12-01,"NewOrleansPelicans",2,12,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3385",2013-01-01,"NewOrleansPelicans",2,1,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3386",2013-02-01,"NewOrleansPelicans",1,2,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3387",2013-03-01,"NewOrleansPelicans",1,3,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3388",2013-04-01,"NewOrleansPelicans",1,4,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3389",2013-05-01,"NewOrleansPelicans",1,5,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3390",2013-06-01,"NewOrleansPelicans",1,6,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3391",2013-07-01,"NewOrleansPelicans",2,7,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3392",2013-08-01,"NewOrleansPelicans",1,8,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3393",2013-09-01,"NewOrleansPelicans",0,9,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3394",2013-10-01,"NewOrleansPelicans",1,10,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3395",2013-11-01,"NewOrleansPelicans",2,11,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3396",2013-12-01,"NewOrleansPelicans",1,12,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Make Playoffs",NA,NA,"No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,NA,NA,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3397",2014-01-01,"NewOrleansPelicans",1,1,1.5692226832388,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.7542560379129,-0.569222683238805,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3398",2014-02-01,"NewOrleansPelicans",1,2,1.55207914289635,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.75049631203589,-0.552079142896353,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3399",2014-03-01,"NewOrleansPelicans",1,3,1.34476191816348,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.51801635670715,-0.344761918163479,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3400",2014-04-01,"NewOrleansPelicans",1,4,1.75182854710947,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.94403321547684,-0.751828547109469,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3401",2014-05-01,"NewOrleansPelicans",0,5,2.35836330716656,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,2.57887608163971,-2.35836330716656,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3402",2014-06-01,"NewOrleansPelicans",1,6,1.58151248037211,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.79650150453542,-0.581512480372106,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3403",2014-07-01,"NewOrleansPelicans",1,7,1.0065463674513,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.16712355428806,-0.00654636745129711,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3404",2014-08-01,"NewOrleansPelicans",0,8,0.00302716820190829,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,0.131851402497338,-0.00302716820190829,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3405",2014-09-01,"NewOrleansPelicans",0,9,-0.0974735151899826,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,0.0266071218664017,0.0974735151899826,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3406",2014-10-01,"NewOrleansPelicans",1,10,1.14099319803093,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.31883066955924,-0.14099319803093,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3407",2014-11-01,"NewOrleansPelicans",2,11,1.71275251069286,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.89614125084391,0.287247489307138,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
"3408",2014-12-01,"NewOrleansPelicans",2,12,1.67254009057871,"2013","NBA",34,48,0.415,5,-1.98,92.2,-1.7,107.2,0.5,110.1,3.4,"Did Not Make Playoffs","M. Williams (34-48)","A. Davis (10.4)","No Playoffs",0.180367564168188,-0.76715071457129,0.947518278739478,"New Orleans",624000,1.8645119005836,0.327459909421292,"Dark Horse",-0.794565348648507,0,0,0.794565348648507
