,Date,Team,Popularity,MonthNum,pred,Season,W,L,W.L.,Finish,Playoffs,Top WS,IndPlayoffs,PO_diff,NP_diff,Bandwagon,Market,Size,pred_by_pop,diff,Succ_Cat,DarkHorseDiff,FavoriteDiff,ContenderDiff,BWScore
2547,1/1/19,LosAngelesLakers,26,1,NA,2018,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-2.088732149,3.768608734,-5.857340883,Los Angeles,4604182.5,NA,NA,Dark Horse,5.676177961,-3.315667593,6.868217289,-2.123628265
2548,2/1/19,LosAngelesLakers,40,2,NA,2018,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-2.088732149,3.768608734,-5.857340883,Los Angeles,4604182.5,NA,NA,Dark Horse,5.676177961,-3.315667593,6.868217289,-2.123628265
2549,1/1/04,MemphisGrizzlies,0,1,1.580896045,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.565870698,-1.580896045,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2550,2/1/04,MemphisGrizzlies,0,2,1.720545762,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.722325939,-1.720545762,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2551,3/1/04,MemphisGrizzlies,1,3,1.528244834,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.501049822,-0.528244834,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2552,4/1/04,MemphisGrizzlies,1,4,2.751648379,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.753106646,-1.751648379,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2553,5/1/04,MemphisGrizzlies,0,5,0.892916483,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.870934642,-0.892916483,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2554,6/1/04,MemphisGrizzlies,0,6,0.553927346,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.521429927,-0.553927346,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2555,7/1/04,MemphisGrizzlies,0,7,0.812310199,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.786547196,-0.812310199,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2556,8/1/04,MemphisGrizzlies,0,8,-0.04183378,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.10017212,0.04183378,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2557,9/1/04,MemphisGrizzlies,0,9,-0.137641674,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.19001055,0.137641674,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2558,10/1/04,MemphisGrizzlies,0,10,0.789159034,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.753970589,-0.789159034,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2559,11/1/04,MemphisGrizzlies,1,11,1.511560386,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.493013843,-0.511560386,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2560,12/1/04,MemphisGrizzlies,1,12,1.705311382,2003,50,32,0.61,4,Lost 1st Round,J. PoseyåÊ(10.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.695468002,-0.705311382,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2561,1/1/05,MemphisGrizzlies,1,1,0.953663934,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.888702694,0.046336066,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2562,2/1/05,MemphisGrizzlies,1,2,1.095833544,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.04571057,-0.095833544,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2563,3/1/05,MemphisGrizzlies,0,3,0.934005751,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.858606205,-0.934005751,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2564,4/1/05,MemphisGrizzlies,1,4,2.097575406,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.048043683,-1.097575406,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2565,5/1/05,MemphisGrizzlies,0,5,0.149690208,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.072557427,-0.149690208,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2566,6/1/05,MemphisGrizzlies,0,6,-0.075111217,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.161947651,0.075111217,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2567,7/1/05,MemphisGrizzlies,0,7,0.267784727,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.195680593,-0.267784727,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2568,8/1/05,MemphisGrizzlies,0,8,-0.43885402,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.538866189,0.43885402,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2569,9/1/05,MemphisGrizzlies,0,9,-0.519889524,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.613234979,0.519889524,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2570,10/1/05,MemphisGrizzlies,0,10,0.224871498,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.140804868,-0.224871498,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2571,11/1/05,MemphisGrizzlies,1,11,0.863231119,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.794990423,0.136768881,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2572,12/1/05,MemphisGrizzlies,1,12,1.062892857,2004,45,37,0.549,4,Lost 1st Round,S. BattieråÊ(7.8),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.002093715,-0.062892857,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2573,1/1/06,MemphisGrizzlies,1,1,1.457506122,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.43265732,-0.457506122,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2574,2/1/06,MemphisGrizzlies,0,2,1.597651555,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.589221276,-1.597651555,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2575,3/1/06,MemphisGrizzlies,0,3,1.411345343,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.374667471,-1.411345343,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2576,4/1/06,MemphisGrizzlies,0,4,2.622978286,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.614405735,-2.622978286,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2577,5/1/06,MemphisGrizzlies,0,5,0.746708035,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.713876829,-0.746708035,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2578,6/1/06,MemphisGrizzlies,0,6,0.430182055,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.386994994,-0.430182055,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2579,7/1/06,MemphisGrizzlies,0,7,0.705190434,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.670311143,-0.705190434,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2580,8/1/06,MemphisGrizzlies,0,8,-0.119936122,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.186472593,0.119936122,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2581,9/1/06,MemphisGrizzlies,0,9,-0.212837972,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.273267815,0.212837972,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2582,10/1/06,MemphisGrizzlies,0,10,0.67815165,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.633347824,-0.67815165,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2583,11/1/06,MemphisGrizzlies,0,11,1.384020202,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.35569776,-1.384020202,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2584,12/1/06,MemphisGrizzlies,1,12,1.578933967,2005,49,33,0.598,3,Lost 1st Round,P. GasolåÊ(12.0),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.559066503,-0.578933967,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2585,1/1/07,MemphisGrizzlies,1,1,-0.377295125,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.312209541,1.377295125,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2586,2/1/07,MemphisGrizzlies,0,2,-0.388366134,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.314637509,0.388366134,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2587,3/1/07,MemphisGrizzlies,0,3,-0.522248101,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.464769143,0.522248101,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2588,4/1/07,MemphisGrizzlies,0,4,-0.259371338,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.189654641,0.259371338,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2589,5/1/07,MemphisGrizzlies,0,5,0.132318579,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.220316174,-0.132318579,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2590,6/1/07,MemphisGrizzlies,0,6,-0.369358582,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.284928132,0.369358582,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2591,7/1/07,MemphisGrizzlies,0,7,-0.740661999,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.691369796,0.740661999,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2592,8/1/07,MemphisGrizzlies,0,8,-1.388717771,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-1.359931089,1.388717771,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2593,9/1/07,MemphisGrizzlies,0,9,-1.453619417,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-1.42789607,1.453619417,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2594,10/1/07,MemphisGrizzlies,0,10,-0.653838504,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.5933999,0.653838504,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2595,11/1/07,MemphisGrizzlies,0,11,-0.284605984,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.220582464,0.284605984,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2596,12/1/07,MemphisGrizzlies,0,12,-0.310574486,2006,22,60,0.268,5,Did Not Make Playoffs,P. GasolåÊ(6.9),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.241008165,0.310574486,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2597,1/1/08,MemphisGrizzlies,0,1,-0.377295125,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.312209541,0.377295125,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2598,2/1/08,MemphisGrizzlies,1,2,-0.388366134,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.314637509,1.388366134,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2599,3/1/08,MemphisGrizzlies,0,3,-0.522248101,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.464769143,0.522248101,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2600,4/1/08,MemphisGrizzlies,0,4,-0.259371338,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.189654641,0.259371338,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2601,5/1/08,MemphisGrizzlies,0,5,0.132318579,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.220316174,-0.132318579,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2602,6/1/08,MemphisGrizzlies,0,6,-0.369358582,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.284928132,0.369358582,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2603,7/1/08,MemphisGrizzlies,0,7,-0.740661999,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.691369796,0.740661999,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2604,8/1/08,MemphisGrizzlies,0,8,-1.388717771,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-1.359931089,1.388717771,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2605,9/1/08,MemphisGrizzlies,0,9,-1.453619417,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-1.42789607,1.453619417,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2606,10/1/08,MemphisGrizzlies,0,10,-0.653838504,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.5933999,0.653838504,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2607,11/1/08,MemphisGrizzlies,1,11,-0.284605984,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.220582464,1.284605984,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2608,12/1/08,MemphisGrizzlies,1,12,-0.310574486,2007,22,60,0.268,5,Did Not Make Playoffs,M. MilleråÊ(5.0),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.241008165,1.310574486,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2609,1/1/09,MemphisGrizzlies,0,1,-0.120232785,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.034681671,0.120232785,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2610,2/1/09,MemphisGrizzlies,0,2,-0.132336537,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.037336128,0.132336537,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2611,3/1/09,MemphisGrizzlies,0,3,-0.278707493,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.201472578,0.278707493,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2612,4/1/09,MemphisGrizzlies,0,4,0.008691355,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.099305589,-0.008691355,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2613,5/1/09,MemphisGrizzlies,0,5,0.436919511,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.54751995,-0.436919511,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2614,6/1/09,MemphisGrizzlies,0,6,-0.111555892,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.004855354,0.111555892,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2615,7/1/09,MemphisGrizzlies,0,7,-0.517495822,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.449211352,0.517495822,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2616,8/1/09,MemphisGrizzlies,0,8,-1.226004558,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-1.180138438,1.226004558,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2617,9/1/09,MemphisGrizzlies,0,9,-1.296960462,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-1.254443436,1.296960462,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2618,10/1/09,MemphisGrizzlies,1,10,-0.42257312,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.342102473,1.42257312,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2619,11/1/09,MemphisGrizzlies,1,11,-0.018897268,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.065492708,1.018897268,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2620,12/1/09,MemphisGrizzlies,1,12,-0.047288205,2008,24,58,0.293,5,Did Not Make Playoffs,M. GasolåÊ(6.4),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.043161625,1.047288205,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2621,1/1/10,MemphisGrizzlies,1,1,1.884853472,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.130035718,-0.884853472,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2622,2/1/10,MemphisGrizzlies,1,2,1.864694321,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.125614643,-0.864694321,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2623,3/1/10,MemphisGrizzlies,0,3,1.620909247,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.852240623,-1.620909247,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2624,4/1/10,MemphisGrizzlies,0,4,2.099580368,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.353195387,-2.099580368,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2625,5/1/10,MemphisGrizzlies,0,5,2.812806784,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,3.099709408,-2.812806784,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2626,6/1/10,MemphisGrizzlies,0,6,1.899305089,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.179712315,-1.899305089,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2627,7/1/10,MemphisGrizzlies,0,7,1.223200359,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.439624509,-1.223200359,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2628,8/1/10,MemphisGrizzlies,0,8,0.043158505,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.222244243,-0.043158505,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2629,9/1/10,MemphisGrizzlies,0,9,-0.075020612,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.098487113,0.075020612,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2630,10/1/10,MemphisGrizzlies,0,10,1.381296873,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,1.618017454,-1.381296873,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2631,11/1/10,MemphisGrizzlies,1,11,2.053630715,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.296879053,-1.053630715,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2632,12/1/10,MemphisGrizzlies,1,12,2.006344785,2009,40,42,0.488,4,Did Not Make Playoffs,Z. RandolphåÊ(9.7),No Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.259685986,-1.006344785,Dark Horse,-0.409853526,0,-0.96367726,-0.553823734
2633,1/1/11,MemphisGrizzlies,1,1,0.646224488,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.984462836,0.353775512,Contender,-0.409853526,0,-0.96367726,-0.553823734
2634,2/1/11,MemphisGrizzlies,1,2,0.590082042,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.925051527,0.409917958,Contender,-0.409853526,0,-0.96367726,-0.553823734
2635,3/1/11,MemphisGrizzlies,1,3,0.642112281,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.981452847,0.357887719,Contender,-0.409853526,0,-0.96367726,-0.553823734
2636,4/1/11,MemphisGrizzlies,2,4,2.323549061,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,2.654747845,-0.323549061,Contender,-0.409853526,0,-0.96367726,-0.553823734
2637,5/1/11,MemphisGrizzlies,3,5,4.111045869,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,4.49534522,-1.111045869,Contender,-0.409853526,0,-0.96367726,-0.553823734
2638,6/1/11,MemphisGrizzlies,0,6,-0.747854379,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.442151888,0.747854379,Contender,-0.409853526,0,-0.96367726,-0.553823734
2639,7/1/11,MemphisGrizzlies,0,7,-0.226562726,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,0.09639505,0.226562726,Contender,-0.409853526,0,-0.96367726,-0.553823734
2640,8/1/11,MemphisGrizzlies,0,8,-0.893151503,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.561503783,0.893151503,Contender,-0.409853526,0,-0.96367726,-0.553823734
2641,9/1/11,MemphisGrizzlies,0,9,-1.112728292,2010,46,36,0.561,4,Lost Conf. Semis,Z. RandolphåÊ(10.5),Playoffs,-0.178694053,0.393947246,-0.5726413,Memphis,623000,-0.785024811,1.112728292,Contender,-0.409853526,0,-0.96367726,-0.553823734
